========================================================================================================================
| FILENAME               | MODEL_TYPE      | PRETRAINED_MODEL       | BACKGROUND_TYPE        | Total                  |
| exp_E2                 | ideal           | resnet                 | gray                   | 752                    |
------------------------------------------------------------------------------------------------------------------------
saving data :	e:\Cloud\RashidPHD\Supplimentary_Files\AAAI_26\notebooks\E1_E2_E3_E7\results\resnet\resnet_ideal_gray\plots_IoU
code started:	2025-11-10 22:04:01.198394
------------------------------------------------------------------------------------------------------------------------
Image_no                  predicted_class        predicted_prob       class_id        background_class
ILSVRC2012_val_00000995   street_sign            5.902785778045654    919             1.1917026042938232
ILSVRC2012_val_00001376   street_sign            5.949544429779053    919             1.1917026042938232
ILSVRC2012_val_00001518   traffic_light          4.984529495239258    920             1.345898985862732
ILSVRC2012_val_00004197   cab                    7.2516679763793945   468             -0.9749785661697388
ILSVRC2012_val_00005428   street_sign            6.433265209197998    919             1.1917026042938232
ILSVRC2012_val_00012162   street_sign            7.521052837371826    919             1.1917026042938232
ILSVRC2012_val_00014999   street_sign            7.851767539978027    919             1.1917026042938232
ILSVRC2012_val_00016997   street_sign            6.692314624786377    919             1.1917026042938232
ILSVRC2012_val_00020618   street_sign            6.302250862121582    919             1.1917026042938232
ILSVRC2012_val_00021901   scoreboard             5.575220584869385    781             0.4708164930343628
ILSVRC2012_val_00022416   street_sign            6.335048198699951    919             1.1917026042938232
ILSVRC2012_val_00025784   flagpole               5.330926418304443    557             1.8045167922973633
ILSVRC2012_val_00027015   bubble                 5.009620666503906    971             0.49137407541275024
ILSVRC2012_val_00031351   street_sign            6.865260124206543    919             1.1917026042938232
ILSVRC2012_val_00032281   prison                 4.676789283752441    743             -0.24100477993488312
ILSVRC2012_val_00032477   street_sign            6.51156759262085     919             1.1917026042938232
ILSVRC2012_val_00040807   tobacco_shop           5.456048488616943    860             -0.7809357643127441
ILSVRC2012_val_00003843   lemon                  6.891237258911133    951             0.4184077978134155
ILSVRC2012_val_00007458   lemon                  7.9201860427856445   951             0.4184077978134155
ILSVRC2012_val_00014017   lemon                  5.5333147048950195   951             0.4184077978134155
ILSVRC2012_val_00014929   lemon                  6.792854309082031    951             0.4184077978134155
ILSVRC2012_val_00015308   lemon                  6.677041530609131    951             0.4184077978134155
ILSVRC2012_val_00016284   grocery_store          6.750293254852295    582             -1.2436778545379639
ILSVRC2012_val_00017842   orange                 5.861339569091797    950             0.43425846099853516
ILSVRC2012_val_00017982   lemon                  7.13455057144165     951             0.4184077978134155
ILSVRC2012_val_00018769   lemon                  6.884185791015625    951             0.4184077978134155
ILSVRC2012_val_00018825   lemon                  6.124668121337891    951             0.4184077978134155
ILSVRC2012_val_00020573   lemon                  7.737762451171875    951             0.4184077978134155
ILSVRC2012_val_00025921   lemon                  6.650148391723633    951             0.4184077978134155
ILSVRC2012_val_00027744   orange                 6.241193771362305    950             0.43425846099853516
ILSVRC2012_val_00030967   lemon                  6.4771623611450195   951             0.4184077978134155
ILSVRC2012_val_00033722   grocery_store          7.168488025665283    582             -1.2436778545379639
ILSVRC2012_val_00036146   lemon                  6.7116899490356445   951             0.4184077978134155
ILSVRC2012_val_00038212   orange                 6.696538925170898    950             0.43425846099853516
ILSVRC2012_val_00039834   lemon                  6.98426628112793     951             0.4184077978134155
ILSVRC2012_val_00040080   lemon                  6.695721626281738    951             0.4184077978134155
ILSVRC2012_val_00000116   carbonara              6.802985191345215    959             -1.1869242191314697
ILSVRC2012_val_00001476   carbonara              6.643392086029053    959             -1.1869242191314697
ILSVRC2012_val_00017780   carbonara              6.925496578216553    959             -1.1869242191314697
ILSVRC2012_val_00018283   carbonara              6.741461753845215    959             -1.1869242191314697
ILSVRC2012_val_00021811   plate                  7.254721164703369    923             -1.0397472381591797
ILSVRC2012_val_00025791   carbonara              6.787349700927734    959             -1.1869242191314697
ILSVRC2012_val_00028587   carbonara              6.848127841949463    959             -1.1869242191314697
ILSVRC2012_val_00029301   carbonara              6.647947311401367    959             -1.1869242191314697
ILSVRC2012_val_00031662   carbonara              7.33121395111084     959             -1.1869242191314697
ILSVRC2012_val_00033336   carbonara              6.862001419067383    959             -1.1869242191314697
ILSVRC2012_val_00043642   carbonara              6.304815769195557    959             -1.1869242191314697
ILSVRC2012_val_00044528   carbonara              6.673313140869141    959             -1.1869242191314697
ILSVRC2012_val_00048917   carbonara              6.809136390686035    959             -1.1869242191314697
ILSVRC2012_val_00049003   carbonara              7.275588035583496    959             -1.1869242191314697
ILSVRC2012_val_00005745   agaric                 6.739388942718506    992             -1.1810375452041626
ILSVRC2012_val_00007684   agaric                 7.045732021331787    992             -1.1810375452041626
ILSVRC2012_val_00007905   agaric                 6.763903617858887    992             -1.1810375452041626
ILSVRC2012_val_00008685   agaric                 7.140380382537842    992             -1.1810375452041626
ILSVRC2012_val_00010912   agaric                 6.4619245529174805   992             -1.1810375452041626
ILSVRC2012_val_00012009   agaric                 7.149987697601318    992             -1.1810375452041626
ILSVRC2012_val_00013497   agaric                 6.723569393157959    992             -1.1810375452041626
ILSVRC2012_val_00015851   agaric                 6.801849365234375    992             -1.1810375452041626
ILSVRC2012_val_00016898   agaric                 7.139659404754639    992             -1.1810375452041626
ILSVRC2012_val_00017627   agaric                 6.62926721572876     992             -1.1810375452041626
ILSVRC2012_val_00021048   tray                   4.112011432647705    868             -0.022872060537338257
ILSVRC2012_val_00032474   agaric                 6.87174654006958     992             -1.1810375452041626
ILSVRC2012_val_00032638   agaric                 7.160719394683838    992             -1.1810375452041626
ILSVRC2012_val_00033742   agaric                 6.264172077178955    992             -1.1810375452041626
ILSVRC2012_val_00039754   agaric                 6.687366962432861    992             -1.1810375452041626
ILSVRC2012_val_00040197   agaric                 7.0800299644470215   992             -1.1810375452041626
ILSVRC2012_val_00044680   agaric                 7.244239330291748    992             -1.1810375452041626
ILSVRC2012_val_00044877   agaric                 6.368387222290039    992             -1.1810375452041626
ILSVRC2012_val_00047343   agaric                 6.238839626312256    992             -1.1810375452041626
ILSVRC2012_val_00048751   agaric                 6.413659572601318    992             -1.1810375452041626
========================================================================================================================
code completed 2025-11-11 01:29:46.962229
Duration: 3:25:45.750457
Time for full test is :, 12345.750457048416
========================================================================================================================
Computed no of images: 	 574
